ticker,event_time_ms,price,bid,ask,volume,label
AAPL,1789570529924,333.9539,333.9471,333.9607,7742,normal
AAPL,1789570537482,333.9309,333.9183,333.9434,7118,normal
AAPL,1789570544918,333.917,333.9033,333.9307,4539,normal
AAPL,1789570552384,333.8997,333.8873,333.912,962,normal
AAPL,1789570559919,333.8799,333.8668,333.893,4255,normal
AAPL,1789570560039,333.85,333.8432,333.8568,7364,normal
AAPL,1789570565965,333.8615,333.8565,333.8665,4725,normal
AAPL,1789570571976,333.874,333.8646,333.8835,5360,normal
AAPL,1789570577973,333.8852,333.8751,333.8954,5251,normal
AAPL,1789570583945,333.8935,333.8802,333.9068,3527,normal
AAPL,1789570589942,333.9054,333.8926,333.9181,9579,normal
AAPL,1789570595901,333.9141,333.9081,333.9202,1012,normal
AAPL,1789570601902,333.9251,333.9201,333.9301,481,normal
AAPL,1789570607905,333.9339,333.9289,333.9389,4091,normal
AAPL,1789570613940,333.948,333.9334,333.9626,4867,normal
AAPL,1789570619868,333.96,333.9491,333.9709,4083,normal
AAPL,1789570620013,334.01,333.9974,334.0226,894,normal
AAPL,1789570628586,334.012,333.9978,334.0262,4266,normal
AAPL,1789570637103,334.0157,334.0008,334.0307,254,normal
AAPL,1789570645630,334.0201,334.0121,334.028,411,normal
AAPL,1789570654205,334.0257,334.0204,334.031,6194,normal
AAPL,1789570662762,334.0286,334.0191,334.0381,2187,normal
AAPL,1789570671327,334.0355,334.022,334.049,4989,normal
AAPL,1789570679944,334.0401,334.0318,334.0484,6964,normal
AAPL,1789570679994,334.07,334.0553,334.0847,9685,normal
AAPL,1789570688547,334.0585,334.052,334.065,4185,normal
AAPL,1789570697164,334.0445,334.0376,334.0514,2225,normal
AAPL,1789570705701,334.0325,334.0226,334.0425,1624,normal
AAPL,1789570714196,334.0173,334.0088,334.0258,1160,normal
AAPL,1789570722786,334.0031,333.9979,334.0082,4897,normal
AAPL,1789570731326,333.9924,333.9817,334.0032,1480,normal
AAPL,1789570739947,333.9799,333.9732,333.9866,3895,normal
AAPL,1789570740010,333.935,333.927,333.943,4017,normal
AAPL,1789570746009,333.943,333.9303,333.9557,2785,normal
AAPL,1789570751998,333.9539,333.9398,333.9681,5331,normal
AAPL,1789570758005,333.9643,333.9589,333.9697,6945,normal
AAPL,1789570763998,333.9749,333.9652,333.9846,3204,normal
AAPL,1789570769907,333.9862,333.9737,333.9988,1201,normal
AAPL,1789570775967,333.9956,333.9836,334.0075,5223,normal
AAPL,1789570781961,334.0037,333.9935,334.014,3800,normal
AAPL,1789570787942,334.0129,334.0079,334.0179,6410,normal
AAPL,1789570793932,334.0215,334.01,334.0331,5345,normal
AAPL,1789570799854,334.03,334.0178,334.0422,8469,normal
AAPL,1789570800038,334.03,334.0237,334.0363,543,normal
AAPL,1789570806657,334.0253,334.0112,334.0395,6426,normal
AAPL,1789570813289,334.021,334.0157,334.0264,1141,normal
AAPL,1789570819932,334.0167,334.0089,334.0244,7090,normal
AAPL,1789570826644,334.012,333.9975,334.0265,181,normal
AAPL,1789570833274,334.0073,334.0008,334.0138,10512,normal
AAPL,1789570839899,334.0028,333.9922,334.0133,10560,normal
AAPL,1789570846608,333.9987,333.9923,334.0052,1344,normal
AAPL,1789570853216,333.9941,333.9891,333.9991,1426,normal
AAPL,1789570859900,333.99,333.9796,334.0003,5492,normal
AAPL,1789570859967,334.02,334.015,334.025,3477,normal
AAPL,1789570866684,333.9866,333.9801,333.993,1279,normal
AAPL,1789570873341,333.9568,333.9481,333.9656,6045,normal
AAPL,1789570880007,333.9291,333.9169,333.9413,3325,normal
AAPL,1789570886633,333.9023,333.8904,333.9141,11112,normal
AAPL,1789570893304,333.8762,333.8711,333.8814,5413,normal
AAPL,1789570899916,333.838,333.833,333.843,2223,normal
AAPL,1789570906615,333.8022,333.7959,333.8085,4373,normal
AAPL,1789570913229,333.7638,333.7552,333.7723,4744,normal
AAPL,1789570919940,333.735,333.7257,333.7442,2933,normal
AAPL,1789570920039,333.7599,333.7505,333.7693,7808,normal
AAPL,1789570927514,333.7436,333.7372,333.7501,1690,normal
AAPL,1789570935031,333.73,333.7244,333.7356,3145,normal
AAPL,1789570942432,333.7128,333.7078,333.7178,3868,normal
AAPL,1789570949910,333.6975,333.691,333.704,1340,normal
AAPL,1789570957418,333.6812,333.671,333.6914,5913,normal
AAPL,1789570964879,333.6661,333.6514,333.6807,2073,normal
AAPL,1789570972457,333.6481,333.6386,333.6576,4708,normal
AAPL,1789570979880,333.63,333.6208,333.6392,2612,normal
AAPL,1789570980037,333.63,333.6239,333.6361,3246,normal
AAPL,1789570987519,333.6339,333.626,333.6419,2362,normal
AAPL,1789570994961,333.6398,333.6348,333.6448,3203,normal
AAPL,1789571002487,333.6456,333.6406,333.6506,1232,normal
AAPL,1789571009959,333.6511,333.646,333.6563,3249,normal
AAPL,1789571017450,333.6553,333.6459,333.6647,7011,normal
AAPL,1789571024877,333.6597,333.6457,333.6737,5108,normal
AAPL,1789571032389,333.6657,333.6591,333.6722,746,normal
AAPL,1789571039943,333.67,333.6635,333.6766,8656,normal
AAPL,1789571039972,333.7099,333.6955,333.7243,6204,normal
AAPL,1789571047522,333.7199,333.7093,333.7305,3098,normal
AAPL,1789571054965,333.7285,333.7235,333.7335,5463,normal
AAPL,1789571062493,333.7416,333.7323,333.7508,1392,normal
AAPL,1789571069942,333.7529,333.7391,333.7668,3690,normal
AAPL,1789571077490,333.7658,333.7608,333.7708,1218,normal
AAPL,1789571084894,333.7825,333.7775,333.7875,1093,normal
AAPL,1789571092363,333.7928,333.7801,333.8055,6777,normal
AAPL,1789571099909,333.805,333.7913,333.8187,8056,normal
AAPL,1789571100019,333.815,333.8005,333.8296,1264,normal
AAPL,1789571108573,333.7896,333.7789,333.8002,2219,normal
AAPL,1789571117151,333.7622,333.75,333.7745,5607,normal
AAPL,1789571125647,333.7388,333.7323,333.7454,1675,normal
AAPL,1789571134211,333.7153,333.7103,333.7203,8513,normal
AAPL,1789571142748,333.6888,333.6831,333.6945,1752,normal
AAPL,1789571151323,333.663,333.6573,333.6687,9576,normal
AAPL,1789571159892,333.6401,333.6303,333.6499,1046,normal
AAPL,1789571159963,333.68,333.666,333.694,1054,normal
AAPL,1789571168602,333.692,333.684,333.7001,848,normal
AAPL,1789571177141,333.7053,333.6911,333.7195,2051,normal
AAPL,1789571185644,333.7178,333.7095,333.7261,3060,normal
AAPL,1789571194185,333.7311,333.7261,333.7362,4684,normal
AAPL,1789571202764,333.7446,333.7396,333.7496,5365,normal
AAPL,1789571211385,333.7577,333.7428,333.7726,4011,normal
AAPL,1789571219916,333.77,333.7633,333.7767,3394,normal
AAPL,1789571220054,333.7999,333.7933,333.8065,9567,normal
AAPL,1789571226621,333.7807,333.768,333.7934,869,normal
AAPL,1789571233316,333.7595,333.7545,333.7645,1808,normal
AAPL,1789571240015,333.7438,333.7328,333.7548,4182,normal
AAPL,1789571246626,333.7245,333.717,333.7321,4614,normal
AAPL,1789571253238,333.7041,333.6942,333.7139,4260,normal
AAPL,1789571259909,333.6854,333.6803,333.6905,1449,normal
AAPL,1789571266598,333.6638,333.6537,333.674,6130,normal
AAPL,1789571273204,333.6453,333.6344,333.6563,444,normal
AAPL,1789571279892,333.6268,333.6218,333.6318,8325,normal
AAPL,1789571279987,333.6,333.5865,333.6135,3574,normal
AAPL,1789571284953,333.6049,333.5941,333.6156,6071,normal
AAPL,1789571290027,333.6092,333.6039,333.6144,2091,normal
AAPL,1789571294970,333.6135,333.6085,333.6185,2387,normal
AAPL,1789571299956,333.6176,333.6126,333.6226,2292,normal
AAPL,1789571304948,333.6208,333.6142,333.6273,9434,normal
AAPL,1789571309946,333.6245,333.6157,333.6333,3131,normal
AAPL,1789571314933,333.6286,333.6136,333.6435,5870,normal
AAPL,1789571319943,333.6328,333.6249,333.6407,10357,normal
AAPL,1789571324885,333.6367,333.6276,333.6458,11893,normal
AAPL,1789571329965,333.6416,333.6305,333.6528,8964,normal
AAPL,1789571334952,333.6457,333.6407,333.6507,3184,normal
AAPL,1789571339943,333.65,333.6358,333.6642,2165,normal
AAPL,1789571339979,333.67,333.6607,333.6793,7094,normal
AAPL,1789571347457,333.6747,333.6697,333.6797,3597,normal
AAPL,1789571355018,333.681,333.6751,333.6868,6976,normal
AAPL,1789571362429,333.6872,333.6822,333.6922,1147,normal
AAPL,1789571369918,333.6939,333.6863,333.7015,2788,normal
AAPL,1789571377415,333.7022,333.6923,333.7121,5569,normal
AAPL,1789571384934,333.7079,333.7019,333.714,2636,normal
AAPL,1789571392451,333.7135,333.7004,333.7266,1612,normal
AAPL,1789571399891,333.72,333.7052,333.7348,3363,normal
AAPL,1789571400000,333.73,333.7199,333.7401,1484,normal
AAPL,1789571408567,333.7185,333.7135,333.7235,2464,normal
AAPL,1789571417140,333.7075,333.6971,333.7178,6906,normal
AAPL,1789571425679,333.6957,333.682,333.7093,2607,normal
AAPL,1789571434201,333.6837,333.677,333.6904,1986,normal
AAPL,1789571442770,333.6725,333.6673,333.6778,2696,normal
AAPL,1789571451303,333.6615,333.6479,333.6752,3564,normal
AAPL,1789571459893,333.65,333.6388,333.6611,2999,normal
AAPL,1789571459992,333.665,333.6554,333.6746,5749,normal
AAPL,1789571467496,333.6597,333.651,333.6684,1604,normal
AAPL,1789571474967,333.6515,333.6389,333.6641,4865,normal
AAPL,1789571482518,333.6425,333.6375,333.6475,1980,normal
AAPL,1789571489940,333.6357,333.6221,333.6492,2432,normal
AAPL,1789571497453,333.6302,333.6204,333.6401,1665,normal
AAPL,1789571504966,333.6239,333.6108,333.637,5835,normal
AAPL,1789571512427,333.6187,333.6137,333.6237,10927,normal
AAPL,1789571519906,333.61,333.5966,333.6234,1296,normal
AAPL,1789571520016,333.61,333.6049,333.6151,648,normal
AAPL,1789571528575,333.5962,333.5912,333.6012,4571,normal
AAPL,1789571537085,333.582,333.574,333.5901,4282,normal
AAPL,1789571545687,333.5673,333.5571,333.5776,2007,normal
AAPL,1789571554278,333.554,333.5408,333.5671,4270,normal
AAPL,1789571562836,333.5391,333.5337,333.5445,6543,normal
AAPL,1789571571383,333.5241,333.5156,333.5326,342,normal
AAPL,1789571579930,333.51,333.4994,333.5206,7022,normal
AAPL,1789571579975,333.49,333.48,333.5,6784,normal
AAPL,1789571586657,333.507,333.4952,333.5189,4220,normal
AAPL,1789571593339,333.5236,333.5097,333.5374,4317,normal
AAPL,1789571599992,333.5469,333.5389,333.5549,5654,normal
AAPL,1789571606648,333.5638,333.5568,333.5708,3023,normal
AAPL,1789571613263,333.5835,333.5756,333.5914,2193,normal
AAPL,1789571619952,333.601,333.5944,333.6075,1038,normal
AAPL,1789571626577,333.6195,333.6088,333.6302,4349,normal
AAPL,1789571633290,333.6382,333.624,333.6523,10029,normal
AAPL,1789571639884,333.655,333.65,333.66,1612,normal
AAPL,1789571640046,333.6401,333.6351,333.6451,2526,normal
AAPL,1789571649993,333.6455,333.6333,333.6578,1030,normal
AAPL,1789571659954,333.6511,333.6461,333.6561,2969,normal
AAPL,1789571669961,333.6561,333.6474,333.6648,3988,normal
AAPL,1789571679950,333.661,333.6477,333.6743,3542,normal
AAPL,1789571689901,333.6654,333.6604,333.6704,3657,normal
AAPL,1789571699927,333.67,333.661,333.679,4360,normal
AAPL,1789571700015,333.65,333.645,333.655,4752,normal
AAPL,1789571708576,333.6615,333.6506,333.6725,915,normal
AAPL,1789571717106,333.6732,333.6589,333.6876,2738,normal
AAPL,1789571725629,333.6842,333.6771,333.6912,2682,normal
AAPL,1789571734185,333.6948,333.6832,333.7065,2985,normal
AAPL,1789571742827,333.7079,333.701,333.7148,6431,normal
AAPL,1789571751304,333.7192,333.7129,333.7255,989,normal
AAPL,1789571759949,333.73,333.725,333.735,3212,normal
AAPL,1789571760021,333.74,333.735,333.745,1974,normal
AAPL,1789571768582,333.7285,333.7163,333.7408,2713,normal
AAPL,1789571777088,333.7171,333.7024,333.7319,4718,normal
AAPL,1789571785688,333.7064,333.7014,333.7114,3599,normal
AAPL,1789571794281,333.6949,333.6821,333.7077,1522,normal
AAPL,1789571802746,333.6829,333.6757,333.6902,10076,normal
AAPL,1789571811343,333.6723,333.6673,333.6773,2835,normal
AAPL,1789571819923,333.661,333.6523,333.6697,2450,normal
AAPL,1789571819995,333.655,333.6446,333.6654,1240,normal
AAPL,1789571828569,333.653,333.6454,333.6606,577,normal
AAPL,1789571837136,333.6509,333.6389,333.6629,4215,normal
AAPL,1789571845691,333.6483,333.6433,333.6533,7647,normal
AAPL,1789571854250,333.6462,333.6412,333.6512,1216,normal
AAPL,1789571862806,333.6441,333.6346,333.6536,3049,normal
AAPL,1789571871305,333.6419,333.6331,333.6506,7317,normal
AAPL,1789571879869,333.64,333.6342,333.6458,1265,normal
AAPL,1789571880027,333.64,333.635,333.645,4349,normal
AAPL,1789571889975,333.6365,333.6241,333.6489,1167,normal
AAPL,1789571899980,333.6324,333.6222,333.6427,2333,normal
AAPL,1789571909934,333.6288,333.6238,333.6338,3043,normal
AAPL,1789571919965,333.6262,333.621,333.6314,3904,normal
AAPL,1789571929899,333.6228,333.6171,333.6286,4087,normal
AAPL,1789571939903,333.62,333.6103,333.6297,1770,normal
AAPL,1789571939966,333.62,333.609,333.631,5299,normal
AAPL,1789571948520,333.6188,333.6074,333.6302,5908,normal
AAPL,1789571957140,333.619,333.608,333.6299,3324,normal
AAPL,1789571965721,333.6194,333.605,333.6337,3514,normal
AAPL,1789571974260,333.6195,333.6124,333.6266,1130,normal
AAPL,1789571982821,333.6194,333.6144,333.6244,2658,normal
AAPL,1789571991348,333.619,333.6051,333.6328,2516,normal
AAPL,1789571999880,333.62,333.615,333.625,2632,normal
AAPL,1789572000035,333.62,333.6066,333.6334,5898,normal
AAPL,1789572002844,333.6183,333.6062,333.6304,11625,normal
AAPL,1789572005739,333.6166,333.6036,333.6297,4364,normal
AAPL,1789572008594,333.6147,333.6097,333.6197,912,normal
AAPL,1789572011420,333.6131,333.6068,333.6194,3056,normal
AAPL,1789572014273,333.6106,333.6051,333.6161,4032,normal
AAPL,1789572017147,333.6091,333.5974,333.6209,3290,normal
AAPL,1789572020005,333.6065,333.6015,333.6115,2071,normal
AAPL,1789572022808,333.6045,333.5995,333.6095,5938,normal
AAPL,1789572025707,333.6019,333.5884,333.6154,3994,normal
AAPL,1789572028560,333.5997,333.5884,333.611,4243,normal
AAPL,1789572031354,333.5989,333.5854,333.6123,9186,normal
AAPL,1789572034254,333.5997636688475,333.5947636688475,333.6047636688475,90894,wash_trade
AAPL,1789572037053,333.59982866947826,333.5923286694782,333.6073286694783,47863,normal
AAPL,1789572039895,333.59588408935144,333.5898340893514,333.60193408935146,34630,normal
AAPL,1789572042796,333.59754334396723,333.59254334396724,333.6025433439672,39071,normal
AAPL,1789572045681,333.59861860549773,333.5925686054977,333.60466860549775,36404,normal
AAPL,1789572048445,333.59571239083704,333.58846239083704,333.60296239083704,50986,normal
AAPL,1789572051376,333.5990877559383,333.5940877559383,333.6040877559383,181391,normal
AAPL,1789572054196,333.5970278171949,333.5874778171949,333.6065778171949,48884,normal
AAPL,1789572057084,333.5767,333.5694,333.584,13856,normal
AAPL,1789572059934,333.575,333.57,333.58,7580,normal
AAPL,1789572060048,333.575,333.5618,333.5882,3909,normal
AAPL,1789572065981,333.5367,333.5317,333.5417,3240,normal
AAPL,1789572072005,333.5033,333.4891,333.5176,8873,normal
AAPL,1789572078002,333.4691,333.4567,333.4816,5624,normal
AAPL,1789572083949,333.4278,333.4152,333.4405,2301,normal
AAPL,1789572089921,333.3961,333.3887,333.4035,518,normal
AAPL,1789572095944,333.3407,333.3321,333.3493,5577,normal
AAPL,1789572101918,333.3133,333.3034,333.3233,4188,normal
AAPL,1789572107898,333.2774,333.2651,333.2898,1837,normal
AAPL,1789572113958,333.2373,333.2242,333.2504,9063,normal
AAPL,1789572119900,333.19,333.185,333.195,5873,normal
AAPL,1789572120022,333.21,333.205,333.215,6623,normal
AAPL,1789572126677,333.1973,333.1907,333.2039,7715,normal
AAPL,1789572133268,333.1864,333.1778,333.195,6098,normal
AAPL,1789572140015,333.1753,333.1654,333.1852,10382,normal
AAPL,1789572146660,333.1654,333.1559,333.1749,1100,normal
AAPL,1789572153328,333.1546,333.1496,333.1596,2084,normal
AAPL,1789572159922,333.1438,333.136,333.1516,814,normal
AAPL,1789572166607,333.1327,333.1187,333.1468,1048,normal
AAPL,1789572173212,333.1206,333.1072,333.134,2887,normal
AAPL,1789572179931,333.11,333.1001,333.1199,4720,normal
AAPL,1789572179988,333.12,333.1127,333.1273,1050,normal
AAPL,1789572186627,333.1264,333.1124,333.1403,2714,normal
AAPL,1789572193362,333.1321,333.1266,333.1377,10898,normal
AAPL,1789572199965,333.1393,333.1282,333.1505,2810,normal
AAPL,1789572206668,333.1455,333.1338,333.1572,1876,normal
AAPL,1789572213261,333.1515,333.1456,333.1574,3461,normal
AAPL,1789572219899,333.1607,333.1557,333.1657,2888,normal
AAPL,1789572226570,333.1675,333.1605,333.1746,328,normal
AAPL,1789572233255,333.1732,333.1682,333.1782,6263,normal
AAPL,1789572239934,333.18,333.1662,333.1938,7739,normal
AAPL,1789572240059,333.19,333.185,333.195,6963,normal
AAPL,1789572247453,333.1776,333.1712,333.1841,2569,normal
AAPL,1789572254996,333.1667,333.1599,333.1735,4361,normal
AAPL,1789572262436,333.1567,333.1493,333.1642,1603,normal
AAPL,1789572269988,333.1457,333.1385,333.1528,16519,normal
AAPL,1789572277482,333.1337,333.126,333.1413,2001,normal
AAPL,1789572284917,333.1233,333.1119,333.1346,1450,normal
AAPL,1789572292446,333.112,333.1064,333.1175,658,normal
AAPL,1789572299874,333.1,333.095,333.105,614,normal
AAPL,1789572299992,333.12,333.1069,333.1331,2713,normal
AAPL,1789572307526,333.1283,333.1222,333.1345,935,normal
AAPL,1789572315000,333.1358,333.1308,333.1408,8761,normal
AAPL,1789572322453,333.1447,333.1312,333.1582,5595,normal
AAPL,1789572329992,333.153,333.1401,333.1658,1267,normal
AAPL,1789572337442,333.1623,333.1552,333.1693,8000,normal
AAPL,1789572344942,333.1715,333.1665,333.1765,4552,normal
AAPL,1789572352413,333.1808,333.1698,333.1917,2744,normal
AAPL,1789572359895,333.19,333.185,333.195,2102,normal
AAPL,1789572359983,333.195,333.1883,333.2017,2875,normal
AAPL,1789572365452,333.154,333.149,333.159,8964,normal
AAPL,1789572370895,333.1167,333.1041,333.1292,8921,normal
AAPL,1789572376362,333.0782,333.0656,333.0907,6137,normal
AAPL,1789572381738,333.0421,333.0344,333.0498,6523,normal
AAPL,1789572387241,333.0137,333.008,333.0195,1938,normal
AAPL,1789572392687,332.9833,332.9783,332.9883,245,normal
AAPL,1789572398146,332.9396,332.9264,332.9527,5095,normal
AAPL,1789572403605,332.9028,332.8893,332.9163,3931,normal
AAPL,1789572409004,332.8646,332.8588,332.8704,5008,normal
AAPL,1789572414439,332.8245,332.8143,332.8348,146,normal
AAPL,1789572419860,332.8,332.7943,332.8057,7121,normal
AAPL,1789572419992,332.79,332.7781,332.8019,2608,normal
AAPL,1789572424987,332.7707,332.759,332.7824,6282,normal
AAPL,1789572429983,332.7507,332.7457,332.7557,4884,normal
AAPL,1789572434964,332.736,332.731,332.741,6323,normal
AAPL,1789572439979,332.7247,332.7107,332.7388,1630,normal
AAPL,1789572444953,332.7044,332.6908,332.718,3641,normal
AAPL,1789572449930,332.6897,332.6809,332.6985,3549,normal
AAPL,1789572454986,332.6733,332.6647,332.682,3139,normal
AAPL,1789572459917,332.6539,332.6413,332.6666,2694,normal
AAPL,1789572464947,332.6335,332.6285,332.6385,9362,normal
AAPL,1789572469903,332.6152,332.6045,332.6258,2463,normal
AAPL,1789572474902,332.5964,332.588,332.6049,7815,normal
AAPL,1789572479873,332.58,332.5682,332.5918,12472,normal
AAPL,1789572479974,332.59,332.585,332.595,3521,normal
AAPL,1789572485426,332.5698,332.5648,332.5748,6924,normal
AAPL,1789572490937,332.5476,332.533,332.5621,6865,normal
AAPL,1789572496361,332.5322,332.5175,332.547,3169,normal
AAPL,1789572501788,332.5126,332.5048,332.5204,6755,normal
AAPL,1789572507203,332.4954,332.483,332.5078,3980,normal
AAPL,1789572512661,332.4764,332.4657,332.4871,5035,normal
AAPL,1789572518129,332.455,332.45,332.46,5237,normal
AAPL,1789572523531,332.4385,332.4323,332.4447,2236,normal
AAPL,1789572529009,332.4195,332.413,332.4259,10768,normal
AAPL,1789572534446,332.3948,332.3848,332.4047,3809,normal
AAPL,1789572539897,332.37,332.3602,332.3797,3030,normal
AAPL,1789572540058,332.36,332.3534,332.3666,10539,normal
AAPL,1789572546018,332.3933,332.3861,332.4004,8899,normal
AAPL,1789572552011,332.424,332.4121,332.4358,956,normal
AAPL,1789572557930,332.4636,332.4503,332.4769,5265,normal
AAPL,1789572563918,332.4994,332.4876,332.5113,3128,normal
AAPL,1789572569908,332.5257,332.5151,332.5362,1709,normal
AAPL,1789572575993,332.5545,332.5425,332.5666,3645,normal
AAPL,1789572581980,332.5968,332.5851,332.6085,808,normal
AAPL,1789572587905,332.623,332.6145,332.6314,8146,normal
AAPL,1789572593890,332.6692,332.6625,332.6759,4265,normal
AAPL,1789572599864,332.7,332.694,332.706,3666,normal
AAPL,1789572599989,332.7001,332.6922,332.708,4763,normal
AAPL,1789572605454,332.7011,332.6885,332.7138,10834,normal
AAPL,1789572610917,332.7017,332.6873,332.7162,6397,normal
AAPL,1789572616386,332.7046,332.698,332.7112,1158,normal
AAPL,1789572621797,332.7054,332.697,332.7139,2133,normal
AAPL,1789572627249,332.7069,332.6956,332.7182,5405,normal
AAPL,1789572632658,332.7103,332.6966,332.724,1817,normal
AAPL,1789572638140,332.7111,332.7024,332.7197,6777,normal
AAPL,1789572643560,332.7135,332.7085,332.7185,4493,normal
AAPL,1789572649046,332.7115,332.7044,332.7186,8321,normal
AAPL,1789572654444,332.7097,332.7004,332.7191,3479,normal
AAPL,1789572659896,332.7128,332.7051,332.7205,5501,normal
AAPL,1789572659974,332.7095,332.7045,332.7145,2127,normal
AAPL,1789572665954,332.7015,332.6927,332.7103,5428,normal
AAPL,1789572671991,332.6946,332.6896,332.6996,1766,normal
AAPL,1789572677927,332.6881,332.6759,332.7004,8249,normal
AAPL,1789572683994,332.6804,332.6745,332.6863,4211,normal
AAPL,1789572689955,332.6741,332.6691,332.6791,4632,normal
AAPL,1789572695942,332.6662,332.6608,332.6716,8623,normal
AAPL,1789572701919,332.6592,332.6523,332.6662,983,normal
AAPL,1789572707909,332.6522,332.6472,332.6572,1865,normal
AAPL,1789572713904,332.6464,332.6414,332.6514,8716,normal
AAPL,1789572719851,332.64,332.6335,332.6466,1737,normal
AAPL,1789572719971,332.61,332.605,332.615,2025,normal
AAPL,1789572726663,332.6374,332.6324,332.6424,2839,normal
AAPL,1789572733339,332.6602,332.6505,332.6699,1437,normal
AAPL,1789572739932,332.6837,332.675,332.6924,4715,normal
AAPL,1789572746657,332.7095,332.7025,332.7165,4113,normal
AAPL,1789572753254,332.735,332.721,332.749,2409,normal
AAPL,1789572759936,332.757,332.7503,332.7637,519,normal
AAPL,1789572766635,332.7838,332.7745,332.793,8808,normal
AAPL,1789572773252,332.8099,332.8003,332.8195,13427,normal
AAPL,1789572779892,332.835,332.8259,332.8441,7031,normal
AAPL,1789572780059,332.83,332.821,332.8389,4927,normal
AAPL,1789572787474,332.8138,332.8047,332.8228,3466,normal
AAPL,1789572795004,332.7938,332.7888,332.7988,8421,normal
AAPL,1789572802440,332.7775,332.7721,332.783,2316,normal
AAPL,1789572809992,332.7616,332.7493,332.7739,5393,normal
AAPL,1789572817430,332.7477,332.7427,332.7527,1053,normal
AAPL,1789572824967,332.7363,332.7277,332.7449,8814,normal
AAPL,1789572832397,332.7213,332.7122,332.7305,3003,normal
AAPL,1789572839850,332.71,332.6989,332.7211,1170,normal
AAPL,1789572839984,332.65,332.6358,332.6642,9041,normal
AAPL,1789572848569,332.6658,332.6549,332.6768,3553,normal
AAPL,1789572857100,332.6813,332.6723,332.6903,266,normal
AAPL,1789572865641,332.6977,332.6842,332.7112,297,normal
AAPL,1789572874282,332.7135,332.7039,332.7231,1631,normal
AAPL,1789572882828,332.7292,332.7242,332.7342,1869,normal
AAPL,1789572891357,332.745,332.7379,332.7521,8890,normal
AAPL,1789572899939,332.76,332.7519,332.7681,2489,normal
AAPL,1789572899970,332.73,332.7202,332.7398,12200,normal
AAPL,1789572904978,332.7383,332.7317,332.745,8584,normal
AAPL,1789572909963,332.7459,332.732,332.7598,1883,normal
AAPL,1789572915019,332.7541,332.7439,332.7642,5475,normal
AAPL,1789572920021,332.7619,332.751,332.7729,3199,normal
AAPL,1789572924995,332.7701,332.7651,332.7751,11671,normal
AAPL,1789572929977,332.7793,332.7706,332.788,1953,normal
AAPL,1789572934954,332.7848,332.7769,332.7927,2139,normal
AAPL,1789572939963,332.7913,332.78,332.8027,2898,normal
AAPL,1789572944972,332.7963,332.789,332.8036,3823,normal
AAPL,1789572949928,332.8043,332.7896,332.819,2586,normal
AAPL,1789572954874,332.8137,332.8029,332.8246,5273,normal
AAPL,1789572959866,332.82,332.8093,332.8308,5712,normal
AAPL,1789572959995,332.78,332.7667,332.7933,1040,normal
AAPL,1789572970021,332.7946,332.7872,332.802,5502,normal
AAPL,1789572979947,332.8086,332.7972,332.8199,4338,normal
AAPL,1789572989954,332.8213,332.8096,332.8329,2415,normal
AAPL,1789572999949,332.83496177609436,332.82871177609434,332.8412117760944,39572,wash_trade
AAPL,1789573009935,332.8378483922171,332.8232483922171,332.85244839221707,24773,normal
AAPL,1789573019922,332.8319455282206,332.8186455282206,332.84524552822063,4798,normal
AAPL,1789573020038,332.8307965717076,332.8192965717076,332.8422965717076,6059,normal
AAPL,1789573029959,332.83390894419404,332.82205894419405,332.845758944194,23488,normal
AAPL,1789573039969,332.83494411959475,332.82294411959475,332.84694411959475,22139,normal
AAPL,1789573049972,332.83796652117,332.82471652117,332.85121652117004,46651,normal
AAPL,1789573059983,332.83496339751474,332.8205633975147,332.84936339751476,80987,normal
AAPL,1789573069968,332.83696249464685,332.82886249464684,332.84506249464687,25367,normal
AAPL,1789573079945,332.7999,332.7922,332.8076,1611,normal
AAPL,1789573080012,332.7601,332.7527,332.7675,7868,normal
AAPL,1789573088612,332.7725,332.7596,332.7855,2045,normal
AAPL,1789573097161,332.7872,332.773,332.8015,2255,normal
AAPL,1789573105688,332.7998,332.7921,332.8075,3029,normal
AAPL,1789573114186,332.8131,332.8049,332.8214,1240,normal
AAPL,1789573122799,332.8264,332.8165,332.8363,4097,normal
AAPL,1789573131303,332.8376,332.8326,332.8426,1489,normal
AAPL,1789573139921,332.85,332.8359,332.8641,2387,normal
AAPL,1789573139966,332.85,332.845,332.855,5481,normal
AAPL,1789573146624,332.8667,332.8557,332.8776,5011,normal
AAPL,1789573153308,332.8852,332.8754,332.895,4104,normal
AAPL,1789573160017,332.9028,332.8966,332.9089,447,normal
AAPL,1789573166668,332.9232,332.9109,332.9354,10023,normal
AAPL,1789573173278,332.9426,332.9304,332.9548,4137,normal
AAPL,1789573179900,333.05065911927204,333.04205911927204,333.05925911927204,1101,price_shock
AAPL,1789573186558,333.0529072954176,333.0479072954176,333.0579072954176,6462,normal
AAPL,1789573193233,333.0572554715632,333.0432554715632,333.07125547156323,7962,normal
AAPL,1789573199871,333.0565036477088,333.0456036477088,333.0673036477088,3065,normal
AAPL,1789573199986,333.0332518238544,333.02155182385445,333.04495182385443,1893,normal
AAPL,1789573206628,333.0159,333.0028,333.029,519,normal
AAPL,1789573213284,333.0179,333.0129,333.0229,5043,normal
AAPL,1789573220010,333.0181,333.0124,333.0237,1426,normal
AAPL,1789573226590,333.021,333.016,333.026,4121,normal
